Date,AM/PM,Time start,Time end,Duration,FOCAL ID,AVIARY,Start time,End time,Vocalisation,Social Behaviour,Behaviour,Actor,Receiver,Tolerance,Location,Nearest Neighbour,Distance to NN,Notes,Season,
12/5/17,PM,13:05,13:35,0:30,George,2,29.44,30.46,CL,Y,APR,GUS,GEO, -,GR,GUS,BL, -,Non,
12/5/17,PM,13:05,13:35,0:30,George,2,210.6,225.35,CL,N,TR, -, -, -,BR,GUS,WT,Approaching av.3,Non,
12/5/17,PM,13:05,13:35,0:30,George,2,227.23,227.7,CL,N,TR, -, -, -,BR,GUS,WT, -,Non,
12/5/17,PM,13:05,13:35,0:30,George,2,232.44,235.71,CL,N,TR, -, -, -,BR,GUS,WT, -,Non,
12/5/17,PM,13:05,13:35,0:30,George,2,237.9,238.31,CL,N,TR, -, -, -,BR,GUS,WT, -,Non,
12/5/17,PM,13:05,13:35,0:30,George,2,240.37,243.51,CL,N,RE, -, -, -,BR,GUS,WT, -,Non,
12/5/17,PM,13:05,13:35,0:30,George,2,244.16,281.74,CL,N,RE, -, -, -,BR,GUS,WT,Gus ad George both clucking,Non,
12/5/17,PM,13:05,13:35,0:30,George,2,290.84,295.23,CL,N,RE, -, -, -,BR,GUS,BL, -,Non,
12/5/17,PM,13:05,13:35,0:30,George,2,296.89,297.55,CL,N,RE, -, -, -,BR,GUS,WT, -,Non,
12/5/17,PM,13:05,13:35,0:30,George,2,298.91,299.07,CL,N,RE, -, -, -,BR,GUS,WT, -,Non,
12/5/17,PM,13:05,13:35,0:30,George,2,300.88,318.15,CL,N,RE, -, -, -,BR,GUS,WT, -,Non,
12/5/17,PM,13:05,13:35,0:30,George,2,320.21,357.16,CL,N,RE, -, -, -,BR,GUS,WT,Gus also clucking,Non,
12/5/17,PM,13:05,13:35,0:30,George,2,358.24,359.62,CL,N,RE, -, -, -,GR,GUS,WT, -,Non,
12/5/17,PM,13:05,13:35,0:30,George,2,360.46,365.15,CL,N,RE, -, -, -,GR,GUS,WT,Gus also clucking,Non,
12/5/17,PM,13:05,13:35,0:30,George,2,366.56,373.7,CL,N,RE, -, -, -,GR,GUS,WT, -,Non,
12/5/17,PM,13:05,13:35,0:30,George,2,462.73,464.03,SG,N,RE, -, -, -,BR,ERN,<2, -,Non,
12/5/17,PM,13:05,13:35,0:30,George,2,480.21,481.95,SG,N,RE, -, -, -,BR,ERN,<2, -,Non,
12/5/17,PM,13:05,13:35,0:30,George,2,502.24,503.15,YI,N,RE, -, -, -,BR,GUS,<1, -,Non,
12/5/17,PM,13:05,13:35,0:30,George,2,503.42,505.03,SG,N,RE, -, -, -,BR,GUS,<1, -,Non,
12/5/17,PM,13:05,13:35,0:30,George,2,527.33,528.61,SG,N,RE, -, -, -,BR,GUS,<1,Response to distant alarm call,Non,
12/5/17,PM,13:05,13:35,0:30,George,2,531.7,532.6,SG,N,RE, -, -, -,BR,GUS,<1, -,Non,
12/5/17,PM,13:05,13:35,0:30,George,2,617.26,619.17,SG,N,RE, -, -, -,BR,GUS,<1, -,Non,
12/5/17,PM,13:05,13:35,0:30,George,2,646.95,648.52,CL,N,RE, -, -, -,BR,GUS,WT,Clucking from Gus also,Non,
12/5/17,PM,13:05,13:35,0:30,George,2,655.1,655.42,YI,N,RE, -, -, -,BR,GUS,WT, -,Non,
12/5/17,PM,13:05,13:35,0:30,George,2,713.09,713.6,SG,N,RE, -, -, -,BR,GUS,<1, -,Non,
12/5/17,PM,13:05,13:35,0:30,George,2,872.21,872.75,CL,N,TR, -, -, -,BR,GUS,<1, -,Non,
12/5/17,PM,13:05,13:35,0:30,George,2,874.11,876.79,CL,N,RE, -, -, -,BR,GUS,<1, -,Non,
12/5/17,PM,13:05,13:35,0:30,George,2,878.8,879.9,CL,N,RE, -, -, -,BR,GUS,<1, -,Non,
12/5/17,PM,13:05,13:35,0:30,George,2,882.79,885.09,CL,N,RE, -, -, -,BR,GUS,<1, -,Non,
12/5/17,PM,13:05,13:35,0:30,George,2,924.5,924.96,YI,N,RE, -, -, -,BR,GUS,BL,Sounds of other jackdaws in the distance.,Non,
12/5/17,PM,13:05,13:35,0:30,George,2,947.12,947.97,SG,N,RE, -, -, -,BR,GUS,WT,Sounds of other jackdaws in the distance.,Non,
12/5/17,PM,13:05,13:35,0:30,George,2,1209.98,1210.43,YI,N,RE, -, -, -,GR,GUS,WT, -,Non,
12/5/17,PM,13:05,13:35,0:30,George,2,1513.65,1514.42,SG,N,TR, -, -, -,GR,GUS,<1,"Approaching av.3, other birds also vox",Non,
12/5/17,PM,13:05,13:35,0:30,George,2,1529.12,1529.63,SG,N,EA, -, -, -,BR,GUS,<2, -,Non,
12/5/17,PM,13:05,13:35,0:30,George,2,1580.75,1581.24,SG,Y,APR,GEO,BAR,TOLNEG,GR,BAR,<1, -,Non,
12/5/17,PM,13:05,13:35,0:30,George,2,1623.37,1623.84,SG,N,RE, -, -, -,GR,GUS,<1, -,Non,
12/4/17,PM,13:08,13:38,0:30,Lenny,3+4,128.57,129.51,CL,N,RE, -, -, -,BR,PET,<1, -,Non,
12/4/17,PM,13:08,13:38,0:30,Lenny,3+4,146.42,147.34,YI,N,RE, -, -, -,BR,PET,<2, -,Non,
12/4/17,PM,13:08,13:38,0:30,Lenny,3+4,153.41,153.94,CL,N,RE, -, -, -,BR,PET,2, -,Non,
12/4/17,PM,13:08,13:38,0:30,Lenny,3+4,358.8,359.02,YI,Y,CAG,JOA,LEN, -,BR,JOA,WT, -,Non,
12/4/17,PM,13:08,13:38,0:30,Lenny,3+4,359.59,359.89,CL,Y,CAG,JOA,LEN, -,BR,JOA,WT, -,Non,
12/4/17,PM,13:08,13:38,0:30,Lenny,3+4,723.08,728.69,CL,N,RE, -, -, -,BR,PET,<1,Also interacting with birds in av.2,Non,
12/4/17,PM,13:08,13:38,0:30,Lenny,3+4,1092.87,1093.17,YI,N,RE, -, -, -,BR,PET,BL, -,Non,
12/4/17,PM,13:08,13:38,0:30,Lenny,3+4,1363.06,1363.38,YI,N,RE, -, -, -,GR,PET,<1, -,Non,
12/4/17,PM,13:08,13:38,0:30,Lenny,3+4,1564.45,1564.59,YI,N,RE, -, -, -,BR,PET,<1, -,Non,
12/4/17,PM,13:08,13:38,0:30,Petunia,3+4,1564.62,1564.92,YI,N,RE, -, -, -,BR,LEN,<1, -,Non,
12/4/17,PM,13:08,13:38,0:30,Lenny,3+4,1583.73,1583.92,YI,N,RE, -, -, -,BR,JOA,<3,Following yip from George,Non,
11/7/17,PM,13:19,13:49,0:30,Ernie,2,1172.5,1172.76,YI,N,RE, -, -, -,GR,BAR,BL,Some aggressive behaviour from George and Gus to Barney and Ernie,Non,
11/7/17,PM,13:19,13:49,0:30,Barney,2,1380.66,1380.83,YI,N,TR, -, -, -,GR,ERN,<1, -,Non,
11/7/17,PM,13:19,13:49,0:30,Ernie,2,1739.17,1740.79,SI,N,RE, -, -, -,BR,BAR,BL,Caw from external corvid,Non,
10/31/17,PM,13:23,13:53,0:30,Lenny,3+4,216.86,217.19,YI,N,RE, -, -, -,GR,PET,2, -,Non,
10/31/17,PM,13:23,13:53,0:30,Petunia,3+4,1488.54,1488.93,YI,Y,APR,LEN,PET, -,GR,LEN,BL, -,Non,
11/15/17,PM,13:24,13:54,0:30,Petunia,3+4,77.16,77.37,YI,N,RE, -, -, -,GR,MAB,3, -,Non,
11/15/17,PM,13:24,13:54,0:30,Petunia,3+4,135.8,136.07,YI,N,RE, -, -, -,BR,LEN,2, -,Non,
11/15/17,PM,13:24,13:54,0:30,Petunia,3+4,138.05,138.29,YI,N,RE, -, -, -,BR,LEN,2, -,Non,
11/15/17,PM,13:24,13:54,0:30,Petunia,3+4,140.24,140.59,YI,N,RE, -, -, -,BR,LEN,2, -,Non,
11/15/17,PM,13:24,13:54,0:30,Petunia,3+4,143.72,144.09,YI,N,RE, -, -, -,BR,LEN,2, -,Non,
11/15/17,PM,13:24,13:54,0:30,Petunia,3+4,366.91,367.23,YI,N,RE, -, -, -,GR,LEN,3, -,Non,
11/15/17,PM,13:24,13:54,0:30,Petunia,3+4,372.88,373.14,YI,N,RE, -, -, -,GR,LEN,3, -,Non,
11/15/17,PM,13:24,13:54,0:30,Petunia,3+4,388.73,389.08,YI,N,RE, -, -, -,GR,LEN,3, -,Non,
11/15/17,PM,13:24,13:54,0:30,Petunia,3+4,500.73,500.9,YI,N,RE, -, -, -,BR,MAB,2, -,Non,
11/15/17,PM,13:24,13:54,0:30,Petunia,3+4,771.69,771.88,YI,N,RE, -, -, -,BR,LEN,2, -,Non,
11/15/17,PM,13:24,13:54,0:30,Petunia,3+4,1692.5,1694.8,YI,N,RE, -, -, -,BR,BET,<2, -,Non,
11/15/17,PM,13:24,13:54,0:30,Petunia,3+4,1750.93,1752.4,YI,N,RE, -, -, -,BR,LEN,<1, -,Non,
10/30/17,PM,13:26,13:56,0:30,Sue,3+4,397.44,401.37,CL,N,RE, -, -, -,BR,JOA,WT, -,Non,
10/30/17,PM,13:26,13:56,0:30,Sue,3+4,404.49,407.04,CL,N,RE, -, -, -,BR,JOA,WT, -,Non,
10/30/17,PM,13:26,13:56,0:30,Sue,3+4,508.32,509.53,CL,N,RE, -, -, -,BR,JOA,WT, -,Non,
10/30/17,PM,13:26,13:56,0:30,Sue,3+4,533.78,536.04,CL,N,RE, -, -, -,BR,JOA,WT, -,Non,
10/30/17,PM,13:26,13:56,0:30,Sue,3+4,537.35,539.16,CL,N,RE, -, -, -,BR,JOA,WT, -,Non,
10/30/17,PM,13:26,13:56,0:30,Sue,3+4,540.12,542.68,CL,N,RE, -, -, -,BR,JOA,WT, -,Non,
10/30/17,PM,13:26,13:56,0:30,Sue,3+4,706.01,706.2,YI,N,RE, -, -, -,BR,PET,1, -,Non,
10/30/17,PM,13:26,13:56,0:30,Sue,3+4,724.8,725.21,YI,N,RE, -, -, -,BR,JOA,WT, -,Non,
10/30/17,PM,13:26,13:56,0:30,Sue,3+4,759.84,760.14,YI,N,RE, -, -, -,BR,JOA,WT, -,Non,
11/20/17,PM,13:28,13:58,0:30,Marge,1,96.98,97.31,YI,N,RE, -, -, -,GR,BOR,<2, -,Non,
11/20/17,PM,13:28,13:58,0:30,Marge,1,100.16,11.47,YI,N,RE, -, -, -,GR,BOR,<2, -,Non,
11/20/17,PM,13:28,13:58,0:30,Marge,1,104.08,104.42,YI,N,RE, -, -, -,GR,BOR,<2, -,Non,
11/20/17,PM,13:28,13:58,0:30,Marge,1,106.48,106.89,YI,N,RE, -, -, -,GR,BOR,<2, -,Non,
11/20/17,PM,13:28,13:58,0:30,Marge,1,108.45,108.78,YI,N,RE, -, -, -,GR,BOR,<2, -,Non,
11/20/17,PM,13:28,13:58,0:30,Marge,1,119.36,119.64,YI,N,FOR, -, -, -,GR,BOR,1, -,Non,
11/20/17,PM,13:28,13:58,0:30,Marge,1,121.35,121.75,YI,N,FOR, -, -, -,GR,BOR,1, -,Non,
11/20/17,PM,13:28,13:58,0:30,Marge,1,126.32,126.57,YI,N,TR, -, -, -,GR,BOR,1, -,Non,
11/20/17,PM,13:28,13:58,0:30,Marge,1,949.08,949.37,YI,N,RE, -, -, -,GR,BAR,<1,Other birds also vocalised,Non,
11/20/17,PM,13:28,13:58,0:30,Marge,1,1420.45,1420.76,YI,N,RE, -, -, -,BR,BOR,3, -,Non,
11/20/17,PM,13:28,13:58,0:30,Marge,1,1425.37,1425.75,YI,N,RE, -, -, -,GR,BOR,3, -,Non,
11/20/17,PM,13:28,13:58,0:30,Marge,1,1445.61,1445.95,YI,N,RE, -, -, -,BR,BOR,3, -,Non,
11/20/17,PM,13:28,13:58,0:30,Marge,1,1447.84,1448.17,YI,N,RE, -, -, -,BR,BOR,3, -,Non,
11/20/17,PM,13:28,13:58,0:30,Marge,1,1450.06,1450.39,YI,N,RE, -, -, -,BR,BOR,3, -,Non,
11/20/17,PM,13:28,13:58,0:30,Marge,1,1452.35,1452.55,YI,N,RE, -, -, -,BR,BOR,3, -,Non,
11/20/17,PM,13:28,13:58,0:30,Marge,1,1454.98,1455.25,YI,N,RE, -, -, -,BR,BOR,3, -,Non,
11/20/17,PM,13:28,13:58,0:30,Marge,1,1457.64,1457.92,YI,N,RE, -, -, -,BR,BOR,3, -,Non,
11/20/17,PM,13:28,13:58,0:30,Marge,1,1460.99,1461.4,YI,N,RE, -, -, -,BR,BOR,3, -,Non,
11/20/17,PM,13:28,13:58,0:30,Marge,1,1478.11,1478.44,YI,N,RE, -, -, -,BR,BOR,3, -,Non,
11/20/17,PM,13:28,13:58,0:30,Marge,1,1481.54,1481.85,YI,N,RE, -, -, -,BR,BOR,3, -,Non,
11/20/17,PM,13:28,13:58,0:30,Marge,1,1483.3,1483.6,YI,N,RE, -, -, -,BR,BOR,3, -,Non,
11/20/17,PM,13:28,13:58,0:30,Marge,1,1484.52,1484.79,YI,N,RE, -, -, -,BR,BOR,3, -,Non,
11/20/17,PM,13:28,13:58,0:30,Marge,1,1486.16,1486.38,YI,N,RE, -, -, -,BR,BOR,3, -,Non,
11/20/17,PM,13:28,13:58,0:30,Marge,1,1488.33,1488.53,YI,N,RE, -, -, -,BR,BOR,3, -,Non,
11/20/17,PM,13:28,13:58,0:30,Marge,1,1490.21,1490.38,YI,N,RE, -, -, -,BR,BOR,3, -,Non,
11/20/17,PM,13:28,13:58,0:30,Marge,1,1491.81,1492,YI,N,RE, -, -, -,BR,BOR,3, -,Non,
11/20/17,PM,13:28,13:58,0:30,Marge,1,1493.58,1493.77,YI,N,RE, -, -, -,BR,BOR,3, -,Non,
11/20/17,PM,13:28,13:58,0:30,Marge,1,1496.19,1496.41,YI,N,RE, -, -, -,BR,BOR,3, -,Non,
11/20/17,PM,13:28,13:58,0:30,Marge,1,1497.43,1497.61,YI,N,RE, -, -, -,BR,BOR,3, -,Non,
11/20/17,PM,13:28,13:58,0:30,Marge,1,1499.27,1499.49,YI,N,RE, -, -, -,BR,BOR,3, -,Non,
11/20/17,PM,13:28,13:58,0:30,Marge,1,1504.75,1504.99,YI,N,RE, -, -, -,BR,BOR,3, -,Non,
11/20/17,PM,13:28,13:58,0:30,Marge,1,1507.02,1507.26,YI,N,RE, -, -, -,BR,BOR,3, -,Non,
11/20/17,PM,13:28,13:58,0:30,Marge,1,1508.48,1509.71,YI,N,RE, -, -, -,BR,BOR,3, -,Non,
11/20/17,PM,13:28,13:58,0:30,Marge,1,1510.82,1511.1,YI,N,RE, -, -, -,BR,BOR,3, -,Non,
11/20/17,PM,13:28,13:58,0:30,Marge,1,1512.43,1512.71,YI,N,RE, -, -, -,BR,BOR,3, -,Non,
11/20/17,PM,13:28,13:58,0:30,Marge,1,1514.25,1514.52,YI,N,RE, -, -, -,BR,BOR,3, -,Non,
11/20/17,PM,13:28,13:58,0:30,Marge,1,1515.73,1515.99,YI,N,RE, -, -, -,BR,BOR,3, -,Non,
11/20/17,PM,13:28,13:58,0:30,Marge,1,1539.4,1539.63,YI,N,RE, -, -, -,BR,BOR,3, -,Non,
11/20/17,PM,13:28,13:58,0:30,Marge,1,1545.05,1545.43,YI,N,RE, -, -, -,BR,BOR,3, -,Non,
11/20/17,PM,13:28,13:58,0:30,Marge,1,1546.92,1547.13,YI,N,RE, -, -, -,BR,BOR,4, -,Non,
11/20/17,PM,13:28,13:58,0:30,Marge,1,1548.33,1549.33,YI,N,RE, -, -, -,BR,BOR,4, -,Non,
11/20/17,PM,13:28,13:58,0:30,Marge,1,1552.09,1552.48,YI,N,RE, -, -, -,BR,BOR,4, -,Non,
11/20/17,PM,13:28,13:58,0:30,Marge,1,1553.58,1553.81,YI,N,RE, -, -, -,BR,BOR,4, -,Non,
11/20/17,PM,13:28,13:58,0:30,Marge,1,1555.42,1555.66,YI,N,RE, -, -, -,BR,BOR,5, -,Non,
11/20/17,PM,13:28,13:58,0:30,Marge,1,1557.81,1558.14,YI,N,RE, -, -, -,BR,BOR,4, -,Non,
11/20/17,PM,13:28,13:58,0:30,Marge,1,1560.05,1560.35,YI,N,RE, -, -, -,BR,BOR,4, -,Non,
11/20/17,PM,13:28,13:58,0:30,Marge,1,1561.77,1562.83,YI,N,RE, -, -, -,BR,BOR,4, -,Non,
11/20/17,PM,13:28,13:58,0:30,Marge,1,1565.55,1565.85,YI,N,RE, -, -, -,BR,BOR,4, -,Non,
11/8/17,PM,13:29,13:59,0:30,Bette,3+4,924,926.4,SI,N,RE, -, -, -,NET,ROS,3, -,Non,
11/8/17,PM,13:29,13:59,0:30,Bette,3+4,969.86,970.23,YI,N,RE, -, -, -,NET,ROS,<1, -,Non,
11/8/17,PM,13:29,13:59,0:30,Bette,3+4,975.34,975.61,CL,N,RE, -, -, -,NET,ROS,BL, -,Non,
11/8/17,PM,13:29,13:59,0:30,Bette,3+4,976.31,976.63,CL,N,RE, -, -, -,NET,ROS,BL, -,Non,
11/8/17,PM,13:29,13:59,0:30,Bette,3+4,978.04,978.32,CL,N,RE, -, -, -,NET,ROS,BL, -,Non,
11/8/17,PM,13:29,13:59,0:30,Bette,3+4,981.18,981.42,CL,N,RE, -, -, -,BR,ROS,<1, -,Non,
11/8/17,PM,13:29,13:59,0:30,Bette,3+4,989.36,989.81,YI,N,RE, -, -, -,BR,ROS,<1, -,Non,
11/8/17,PM,13:29,13:59,0:30,Bette,3+4,995.33,995.6,YI,N,RE, -, -, -,BR,MAB,BL, -,Non,
11/8/17,PM,13:29,13:59,0:30,Bette,3+4,1009.02,1009.21,CL,N,RE, -, -, -,BR,MAB,BL, -,Non,
10/23/17,PM,13:30,14:00,0:30,Barney,2,565.43,566.29,BC,Y,BEG,ERN,BAR, -,GR,ERN,WT, -,Non,
10/23/17,PM,13:30,14:00,0:30,Barney,2,572.04,572.5,BC,Y,BEG,ERN,BAR, -,GR,ERN,WT, -,Non,
10/23/17,PM,13:30,14:00,0:30,Barney,2,574.55,574.98,BC,Y,BEG,ERN,BAR, -,GR,ERN,WT, -,Non,
10/23/17,PM,13:30,14:00,0:30,Barney,2,577.89,578.38,BC,Y,BEG,ERN,BAR, -,GR,ERN,WT, -,Non,
10/23/17,PM,13:30,14:00,0:30,Barney,2,887.79,890.73,SI,N,RE, -, -, -,BR,ERN,<2, -,Non,
10/23/17,PM,13:30,14:00,0:30,Barney,2,901.77,903.13,CH,N,RE, -, -, -,GR,ERN,WT, -,Non,
10/23/17,PM,13:30,14:00,0:30,Barney,2,965.55,966.27,BC,Y,BEG,ERN,BAR, -,GR,ERN,WT, -,Non,
10/23/17,PM,13:30,14:00,0:30,Barney,2,967.66,968.03,BC,Y,BEG,ERN,BAR, -,GR,ROS,WT, -,Non,
10/23/17,PM,13:30,14:00,0:30,Barney,2,969.07,969.42,BC,N,RE, -, -, -,GR,ERN,WT, -,Non,
11/3/17,PM,13:30,14:00,0:30,Bede,2,25.1,26.55,CH,N,RE, -, -, -,BR,BER,1, -,Non,
11/3/17,PM,13:30,14:00,0:30,Bede,2,96.06,96.53,YI,N,RE, -, -, -,BR,BER,1, -,Non,
11/3/17,PM,13:30,14:00,0:30,Bede,2,112.06,112.5,YI,N,RE, -, -, -,BR,BER,1, -,Non,
11/3/17,PM,13:30,14:00,0:30,Bede,2,113.75,114.19,CH,N,RE, -, -, -,BR,BER,1, -,Non,
11/3/17,PM,13:30,14:00,0:30,Bede,2,166.04,167.57,CH,N,RE, -, -, -,BR,BER,1, -,Non,
11/3/17,PM,13:30,14:00,0:30,Bede,2,172.18,172.62,YI,N,RE, -, -, -,BR,BER,<1, -,Non,
11/3/17,PM,13:30,14:00,0:30,Bede,2,178.52,178.86,YI,N,RE, -, -, -,BR,BER,<1, -,Non,
10/25/17,PM,13:30,14:00,0:30,George,2,41.67,42.07,YI,N,RE, -, -, -,BR,GUS,<1, -,Non,
10/25/17,PM,13:30,14:00,0:30,George,2,42.93,43.24,YI,N,RE, -, -, -,BR,GUS,<1, -,Non,
10/25/17,PM,13:30,14:00,0:30,George,2,45.67,46.36,YI,N,RE, -, -, -,BR,GUS,<1, -,Non,
10/25/17,PM,13:30,14:00,0:30,George,2,48.87,49.22,YI,N,RE, -, -, -,BR,GUS,<1, -,Non,
10/25/17,PM,13:30,14:00,0:30,George,2,50.3,50.54,YI,N,RE, -, -, -,BR,GUS,<1, -,Non,
10/25/17,PM,13:30,14:00,0:30,George,2,51.24,51.67,YI,N,RE, -, -, -,BR,GUS,<1, -,Non,
10/25/17,PM,13:30,14:00,0:30,George,2,52.98,53.22,YI,N,RE, -, -, -,BR,GUS,<1, -,Non,
10/25/17,PM,13:30,14:00,0:30,George,2,54.83,55.08,YI,N,RE, -, -, -,BR,GUS,WT, -,Non,
10/25/17,PM,13:30,14:00,0:30,George,2,188.32,188.73,YI,N,FOR, -, -, -,GR,GUS,<1,Close to researcher,Non,
10/25/17,PM,13:30,14:00,0:30,George,2,386.51,386.97,YI,N,RE, -, -, -,BR,GUS,<1, -,Non,
10/25/17,PM,13:30,14:00,0:30,George,2,389.56,390.09,SG,N,RE, -, -, -,BR,GUS,<1,Close to researcher,Non,
10/25/17,PM,13:30,14:00,0:30,George,2,546.53,546.94,SG,N,TR, -, -, -,GR,GUS,2,Close to researcher,Non,
10/25/17,PM,13:30,14:00,0:30,George,2,557.38,557.77,SG,N,TR, -, -, -,GR,GUS,2, -,Non,
10/18/17,AM,9:16,9:46,0:30,Bede,2,108.35,111.62,YI,Y,NCAG,BER,BED, -,GR,BER,WT, -,Non,
10/18/17,AM,9:16,9:46,0:30,Bede,2,124.89,130.44,YI,Y,ST,BER,BED, -,GR,BER,WT, -,Non,
10/18/17,AM,11:21,11:51,0:30,Rose,3+4,154.9,166.91,YI,N,EA, -, -, -,BR,BET,<1, -,Non,
10/18/17,AM,11:21,11:51,0:30,Rose,3+4,179.22,188.64,YI,N,EA, -, -, -,BR,BET,<1, -,Non,
10/18/17,AM,11:21,11:51,0:30,Rose,3+4,1056.26,1060.55,YI,N,EA, -, -, -,GR,BET,<1, -,Non,
10/18/17,AM,11:21,11:51,0:30,Rose,3+4,1155.2,1158.03,YI,N,FOR, -, -, -,GR,BET,WT, -,Non,
10/17/17,PM,15:26,15:56,0:30,Boris,1,180.59,190.27,YI,N,RE, -, -, -,BR,MAR,<2, -,Non,
10/17/17,PM,15:26,15:56,0:30,Boris,1,238.91,247.6,YI,N,RE, -, -, -,BR,MAR,<2, -,Non,
10/17/17,PM,15:26,15:56,0:30,Boris,1,255.45,269.08,YI,N,RE, -, -, -,BR,MAR,<2, -,Non,
10/17/17,PM,15:26,15:56,0:30,Boris,1,291.01,312.84,YI,N,RE, -, -, -,BR,MAR,<1, -,Non,
10/17/17,PM,15:26,15:56,0:30,Boris,1,346.84,381.97,YI,N,RE, -, -, -,BR,MAR,<2, -,Non,
10/17/17,PM,15:26,15:56,0:30,Boris,1,1410.59,1488.35,YI,N,RE, -, -, -,NET,MAR,5, -,Non,
10/17/17,PM,15:26,15:56,0:30,Boris,1,1534.5,1576.58,YI,N,RE, -, -, -,BR,MAR,<5, -,Non,
10/17/17,PM,15:26,15:56,0:30,Boris,1,1609.97,1624.19,YI,N,RE, -, -, -,BR,MAR,4, -,Non,
10/17/17,PM,15:26,15:56,0:30,Boris,1,1701.45,1788.79,YI,N,RE, -, -, -,BR,MAR,4, -,Non,
10/17/17,PM,15:26,15:56,0:30,Boris,1,1796.85,1824.11,YI,N,RE, -, -, -,BR,MAR,4, -,Non,
10/18/17,PM,15:30,16:00,0:30,Daisy,3+4,86.19,89.17,SI,N,RE, -, -, -,BR,JOA,<1, -,Non,
10/18/17,PM,15:30,16:00,0:30,Daisy,3+4,94.57,94.71,CL,N,RE, -, -, -,BR,MAB,<1, -,Non,
10/18/17,PM,15:30,16:00,0:30,Daisy,3+4,95.23,95.45,CL,N,RE, -, -, -,BR,MAB,<1, -,Non,
10/18/17,PM,15:30,16:00,0:30,Daisy,3+4,95.96,97.19,CL,N,RE, -, -, -,BR,MAB,<1, -,Non,
10/18/17,PM,15:30,16:00,0:30,Daisy,3+4,97.19,98.27,CL,Y,NCAG,DAI,MAB, -,BR,MAB,WT, -,Non,
10/18/17,PM,15:30,16:00,0:30,Daisy,3+4,98.27,99.35,CL,N,RE, -, -, -,BR,MAB,<1, -,Non,
10/18/17,PM,15:30,16:00,0:30,Daisy,3+4,99.96,104.79,CL,N,RE, -, -, -,BR,JOA,<1, -,Non,
10/18/17,PM,15:30,16:00,0:30,Daisy,3+4,125.2,129.32,CL,N,RE, -, -, -,BR,JOA,<1, -,Non,
10/18/17,PM,15:30,16:00,0:30,Daisy,3+4,131.19,131.49,CL,N,RE, -, -, -,BR,JOA,<1, -,Non,
10/18/17,PM,15:30,16:00,0:30,Daisy,3+4,133.68,136.77,CL,N,RE, -, -, -,BR,JOA,<1, -,Non,
10/18/17,PM,15:30,16:00,0:30,Daisy,3+4,138.46,139.66,CL,Y,NCAG,JOA,DAI, -,BR,JOA,WT, -,Non,
10/18/17,PM,15:30,16:00,0:30,Daisy,3+4,163.31,163.62,CL,N,RE, -, -, -,BR,JOA,<1, -,Non,
10/18/17,PM,15:30,16:00,0:30,Daisy,3+4,189.78,190.08,CL,N,RE, -, -, -,BR,SUE,<1, -,Non,
10/18/17,PM,15:30,16:00,0:30,Daisy,3+4,191.35,192.22,CL,N,RE, -, -, -,BR,SUE,<1, -,Non,
10/18/17,PM,15:30,16:00,0:30,Daisy,3+4,194.38,194.57,CL,N,RE, -, -, -,BR,SUE,<1, -,Non,
10/18/17,PM,15:30,16:00,0:30,Daisy,3+4,196.25,200.2,CL,N,RE, -, -, -,BR,JOA,<1, -,Non,
10/18/17,PM,15:30,16:00,0:30,Daisy,3+4,201.05,202.69,CL,N,RE, -, -, -,BR,JOA,<1, -,Non,
10/18/17,PM,15:30,16:00,0:30,Daisy,3+4,204.45,205.55,CL,N,RE, -, -, -,BR,JOA,<1, -,Non,
10/18/17,PM,15:30,16:00,0:30,Daisy,3+4,206.96,208.71,CL,N,RE, -, -, -,BR,JOA,<1, -,Non,
10/18/17,PM,15:30,16:00,0:30,Daisy,3+4,209.84,211.87,CL,N,RE, -, -, -,BR,JOA,<1, -,Non,
10/18/17,PM,15:30,16:00,0:30,Daisy,3+4,212.43,212.61,CL,N,RE, -, -, -,BR,JOA,<1, -,Non,
10/18/17,PM,15:30,16:00,0:30,Daisy,3+4,214.06,217.61,CL,N,RE, -, -, -,BR,JOA,<1, -,Non,
10/18/17,PM,15:30,16:00,0:30,Daisy,3+4,218.41,219.7,CL,N,RE, -, -, -,BR,JOA,<1, -,Non,
10/18/17,PM,15:30,16:00,0:30,Daisy,3+4,222.66,243.89,CL,N,RE, -, -, -,BR,JOA,<1, -,Non,
10/18/17,PM,15:30,16:00,0:30,Daisy,3+4,243.89,245.17,CL,Y,NCAG,JOA,DAI, -,BR,JOA,WT, -,Non,
10/18/17,PM,15:30,16:00,0:30,Daisy,3+4,245.17,256.54,CL,N,RE, -, -, -,BR,JOA,<1, -,Non,
10/18/17,PM,15:30,16:00,0:30,Daisy,3+4,258.4,265.94,CL,N,RE, -, -, -,BR,JOA,<1, -,Non,
10/18/17,PM,15:30,16:00,0:30,Daisy,3+4,265.94,266.26,CL,Y,DIS,JOA,DAI, -,BR,JOA,WT, -,Non,
10/18/17,PM,15:30,16:00,0:30,Daisy,3+4,268.08,271.23,CL,N,RE, -, -, -,BR,JOA,<1, -,Non,
10/18/17,PM,15:30,16:00,0:30,Daisy,3+4,272.36,272.64,CL,N,RE, -, -, -,BR,JOA,<1, -,Non,
10/18/17,PM,15:30,16:00,0:30,Daisy,3+4,276.42,278.57,CL,N,RE, -, -, -,BR,JOA,<1, -,Non,
10/18/17,PM,15:30,16:00,0:30,Daisy,3+4,286.9,288.97,CL,N,RE, -, -, -,BR,JOA,<1, -,Non,
